Date,Precip_cm,ET_cm,MinTemp,MaxTemp,AvgTemp
2/11/2023,0,0.060762168,-11.91111111,3.411111111,-5.005555556
2/12/2023,0,0.065769517,-12.38333333,4.361111111,-4.705555556
2/13/2023,0,0.186011138,-4.361111111,9.261111111,1.927777778
2/14/2023,0,0.056470785,-18.52222222,-2.238888889,-7.138888889
2/15/2023,0,0.045570288,-21.02222222,-4.7,-13.19444444
2/16/2023,0,0.060887028,-17.15555556,-0.327777778,-8.488888889
2/17/2023,0,0.147681277,-11.67222222,3.85,-2.777777778
2/18/2023,0.1016,0.094907157,-6.333333333,1.727777778,-1.711111111
2/19/2023,0,0.093558455,-8.9,3.344444444,-1.022222222
2/20/2023,0,0.102916901,-1.05,6.45,2.488888889
2/21/2023,0.2286,0.130391318,-17.64444444,6.45,-5.422222222
2/22/2023,0,0.041928264,-24.58333333,-17.50555556,-20.53333333
2/23/2023,0,0.041225536,-24.95555556,-16.16666667,-20.90555556
2/24/2023,0,0.047305753,-23.72777778,-10.1,-17.66111111
2/25/2023,0,0.162573993,-18.60555556,7.083333333,-3.6
2/26/2023,0.0254,0.137872364,-5.105555556,7.838888889,0.177777778
2/27/2023,0,0.144446092,-9.816666667,2.566666667,-3.027777778
2/28/2023,0,0.118287262,-7.783333333,1.594444444,-3.205555556
3/1/2023,0,0.069319905,-14.55555556,-0.644444444,-7.177777778
3/2/2023,0,0.17153325,-8.694444444,6.255555556,-1.838888889
3/3/2023,0.0508,0.090462361,-9.111111111,-0.777777778,-4.411111111
3/4/2023,0,0.123597422,-10.68888889,1.383333333,-5.138888889
3/5/2023,0,0.071133769,-9.572222222,-2.938888889,-6.55
3/6/2023,0.127,0.055108238,-11.36111111,-3.277777778,-7.616666667
3/7/2023,0,0.083735825,-16.52222222,0.816666667,-8.45
3/8/2023,0,0.104669565,-15.02222222,1.322222222,-8.344444444
3/9/2023,0,0.112399294,-13.4,2,-6.366666667
3/10/2023,0.2794,0.109977321,-4.972222222,7.044444444,-1.633333333
3/11/2023,0,0.109430326,-4.922222222,1.922222222,-2.25
3/12/2023,0,0.154188399,-4.938888889,5.838888889,-0.716666667
3/13/2023,0,0.224331569,-2.577777778,10.45,3.588888889
3/14/2023,0.2286,0.150517207,-1.033333333,5.905555556,2.027777778
3/15/2023,0.2794,0.079149946,-7.688888889,0.961111111,-1.894444444
3/16/2023,0,0.10787239,-13.44444444,1.85,-5.411111111
3/17/2023,0,0.145143274,-11.63333333,5.127777778,-3.733333333
3/18/2023,0,0.20655896,-8.9,8.777777778,-0.938888889
3/19/2023,0,0.204482359,-7.755555556,9.211111111,0.35
3/20/2023,0,0.132368238,-7.105555556,4.722222222,-1.361111111
3/21/2023,0,0.164113518,-6.344444444,4.605555556,-1.494444444
3/22/2023,0,0.165146655,-11.84444444,6.061111111,-3.25
3/23/2023,0,0.165662503,-9.811111111,8.433333333,-0.988888889
3/24/2023,0,0.131608358,-6.477777778,3.544444444,-0.644444444
3/25/2023,0,0.122846805,-4.061111111,0.222222222,-2.3
3/26/2023,0.127,0.094161401,-4.805555556,-1.122222222,-3.305555556
3/27/2023,0.0254,0.116176058,-17.30555556,2.888888889,-5.6
3/28/2023,0,0.156971377,-6.027777778,4.416666667,-1.527777778
3/29/2023,0.1778,0.075189813,-6.844444444,4.033333333,-1.377777778
3/30/2023,0.3302,0.066075971,-2.477777778,-0.711111111,-1.455555556
3/31/2023,0.0254,0.141686865,-9.488888889,5.8,-1.433333333
4/1/2023,0,0.177062618,-4.794444444,6.516666667,1.338888889
4/2/2023,0,0.187328331,-6.366666667,3.394444444,-1.588888889
4/3/2023,0,0.138625754,-9.038888889,3.866666667,-3.138888889
4/4/2023,0,0.160926415,-6.877777778,1.038888889,-3.322222222
4/5/2023,0,0.134446858,-10.76111111,3.511111111,-4.533333333
4/6/2023,0,0.289740301,-7.144444444,9.938888889,1.422222222
4/7/2023,0,0.401116102,-1.877777778,14.86666667,5.433333333
4/8/2023,0,0.287872344,0.872222222,12.81666667,6.366666667
4/9/2023,0,0.375910721,-2.15,18.16666667,7.988888889
4/10/2023,0,0.614211404,5.738888889,23.98333333,13.93333333
4/11/2023,0.0254,0.335407992,-0.144444444,17.10555556,8.594444444
4/12/2023,0.0254,0.111190721,-2.283333333,4.038888889,0.761111111
4/13/2023,0.0254,0.129791239,-5.527777778,3.983333333,-0.333333333
4/14/2023,0,0.169516393,-9.694444444,6.161111111,-1.316666667
4/15/2023,0,0.266193772,-9.922222222,11.82222222,1.4
4/16/2023,0,0.463720455,-0.911111111,17.56111111,8.911111111
4/17/2023,0,0.275851155,-0.738888889,14.49444444,5.216666667
4/18/2023,0.0254,0.099748934,-3.95,4.683333333,0.45
4/19/2023,0,0.240967603,-2.422222222,5.094444444,0.994444444
4/20/2023,0,0.21608934,-7.15,8.061111111,0.2
4/21/2023,0.0508,0.14511607,-5.366666667,7.788888889,-0.227777778
4/22/2023,0,0.206205121,-5.527777778,8.55,0.633333333
4/23/2023,0,0.286133756,-8.227777778,15.08888889,3.8
4/24/2023,0.5842,0.166407017,1.583333333,10.72222222,4.566666667
4/25/2023,0,0.19099129,0.216666667,11.56666667,5.25
4/26/2023,0,0.311709724,-4.016666667,17.26666667,7.311111111
4/27/2023,0.0254,0.328535309,-0.494444444,14.05555556,7.566666667
4/28/2023,0,0.363651857,-4.933333333,20.5,7.611111111
4/29/2023,0,0.427229715,-1.622222222,23.13888889,10.97777778
4/30/2023,0,0.468642217,-1.861111111,25.27222222,12.88888889
5/1/2023,0,0.5424053,0.222222222,27.22222222,15.33333333
5/2/2023,0,0.489273025,1.083333333,27.66666667,15.26666667
5/3/2023,0,0.492843971,3.15,25.92777778,16.09444444
5/4/2023,0.1524,0.414198383,0.488888889,26.28333333,13.55
5/5/2023,0.1016,0.423142237,4.538888889,19.04444444,12.07222222
5/6/2023,1.2446,0.15993546,3.555555556,11.16666667,7.205555556
5/7/2023,0.0762,0.227261766,-0.533333333,13.9,6.172222222
5/8/2023,0.0508,0.299114896,1.894444444,15.11666667,7.7
5/9/2023,0.4826,0.183289426,1.933333333,10.88888889,6.822222222
5/10/2023,0,0.315541432,2.061111111,15.97222222,8.572222222
5/11/2023,0.0254,0.317907894,3.183333333,17.6,10.55
5/12/2023,0,0.326513204,-0.944444444,18.27777778,9.55
5/13/2023,0,0.263875571,1.572222222,16.63888889,10.02222222
5/14/2023,0,0.343555877,7.961111111,20.56666667,13.28888889
5/15/2023,0,0.439986953,4.25,24.57222222,13.84444444
5/16/2023,0.0762,0.40619187,4.25,23.51111111,14.22222222
5/17/2023,0,0.384564324,8.277777778,19.73333333,13.72777778
5/18/2023,0,0.392021561,2.283333333,21.69444444,12.26666667
5/19/2023,0,0.470585299,1.605555556,25.48333333,13.78888889
5/20/2023,0,0.47281352,3.844444444,27.66666667,15.82222222
5/21/2023,0,0.451802852,5.555555556,27,16.06666667
5/22/2023,0.1778,0.383645532,8.677777778,23.27777778,13.37222222
5/23/2023,0,0.424736436,-0.483333333,22.66666667,11.99444444
5/24/2023,0.7874,0.283438051,7.433333333,19.51666667,13.40555556
5/25/2023,0,0.192496517,7.955555556,14.50555556,10.74444444
5/26/2023,0.127,0.284090331,8.088888889,18.51666667,12.09444444
5/27/2023,0.5588,0.224543163,6.261111111,17.28333333,10.77222222
5/28/2023,0.0254,0.310174987,6.722222222,17.40555556,11.83888889
5/29/2023,0,0.386825944,4.138888889,22.17222222,13.04444444
5/30/2023,0,0.488534363,4.294444444,23.81666667,14.88888889
5/31/2023,0.5842,0.313092413,7.261111111,21.57777778,13.33888889
6/1/2023,0,0.333552522,9.461111111,18.53333333,14.03333333
6/2/2023,0.2032,0.178757988,8.65,14.34444444,11.78333333
6/3/2023,0.1778,0.138775558,10.17222222,15.14444444,11.94444444
6/4/2023,0.2286,0.461570645,5.266666667,22.99444444,15.28333333
6/5/2023,0.1524,0.379851299,10.31111111,23.42777778,15.46111111
6/6/2023,0.0254,0.428008798,7.977777778,24.2,15.30555556
6/7/2023,0,0.496365498,7.494444444,27.11111111,17.46111111
6/8/2023,1.4478,0.20421517,9.861111111,19.42777778,14.12222222
6/9/2023,0.127,0.441321623,11.84444444,22.45,16.76111111
6/10/2023,0,0.361246222,8.816666667,22.66666667,15.48888889
6/11/2023,0.3302,0.315983938,9.355555556,22.11666667,14.77777778
6/12/2023,0.254,0.306751315,11.37222222,22.31111111,14.67777778
6/13/2023,0,0.279583013,7.794444444,20.96666667,13.96111111
6/14/2023,0,0.536652084,7.516666667,19.16666667,14.39444444
6/15/2023,0,0.265671237,1.566666667,15.51666667,9.111111111
6/16/2023,0,0.445378468,2.011111111,20.60555556,12.31111111
6/17/2023,0.1524,0.298325106,7.766666667,20.01111111,13.11666667
6/18/2023,0.6604,0.335454427,6.188888889,16.17777778,10.83333333
6/19/2023,0.127,0.22849848,1.388888889,11.46666667,6.761111111
6/20/2023,0.1778,0.299288941,-0.294444444,14.11666667,6.816666667
6/21/2023,0.0762,0.344392824,0.361111111,14.45555556,7.816666667
6/22/2023,0,0.476902433,-1.038888889,21.61111111,11.07777778
6/23/2023,0.0254,0.286953224,2.25,20.46111111,11.74444444
6/24/2023,0,0.434296869,8.216666667,22.63333333,14.11111111
6/25/2023,0.4064,0.375282688,5.388888889,23.77222222,13.67222222
6/26/2023,0.0508,0.390987276,3.955555556,22.97777778,13.46111111
6/27/2023,0,0.384069708,7.6,22.41111111,14.4
6/28/2023,0.0254,0.332129329,8.672222222,20.15,14.65555556
6/29/2023,0,0.533499368,5.372222222,27.05555556,16.14444444
6/30/2023,0,0.546644015,7.405555556,28.16666667,18.50555556
7/1/2023,0.3556,0.441974165,7.711111111,27.11111111,17.46666667
7/2/2023,0,0.675189431,4.233333333,29.22222222,18.53888889
7/3/2023,0,0.602495218,6.344444444,23.9,16.93333333
7/4/2023,0,0.504016727,8.366666667,20.93888889,14.40555556
7/5/2023,0,0.458507834,1.894444444,25.08333333,14.21111111
7/6/2023,0.381,0.36354001,5.522222222,24.03888889,14.16666667
7/7/2023,0.1778,0.426487446,3.872222222,25.9,14.58888889
7/8/2023,0,0.469687874,4.722222222,28.16666667,15.93333333
7/9/2023,0,0.444404462,7.127777778,29.38888889,17.78333333
7/10/2023,0.4572,0.335286259,9.355555556,27.11111111,16.41666667
7/11/2023,0,0.571115106,9.138888889,27.11111111,18.54444444
7/12/2023,0,0.542061141,2.461111111,27.88888889,16.75555556
7/13/2023,0.0508,0.496336596,8.133333333,26.59444444,17.78888889
7/14/2023,0,0.527979124,4.983333333,26.63333333,17.03888889
7/15/2023,0,0.542579346,6.088888889,28.77777778,17.82222222
7/16/2023,0,0.594869265,6.238888889,31.33333333,20.00555556
7/17/2023,0,0.65006461,9.105555556,31.5,20.28888889
7/18/2023,0,0.627040234,5.277777778,27.16666667,18.33333333
7/19/2023,0,0.590479128,4.072222222,29.55555556,18.15
7/20/2023,0.0254,0.634829225,6.477777778,32.16666667,19.03333333
7/21/2023,0,0.569069453,7.722222222,32.5,20.91111111
7/22/2023,0,0.702967885,8.755555556,35.55555556,22.82777778
7/23/2023,0,0.604967649,7.044444444,34.55555556,21.26666667
7/24/2023,0,0.519625166,10.43333333,32.66666667,21.32222222
7/25/2023,0,0.627370098,11.61111111,29.72222222,20.75
7/26/2023,0,0.566455731,6.538888889,28.72222222,18.71111111
7/27/2023,0.0762,0.426642378,4.45,26.66666667,16.71111111
7/28/2023,0.4572,0.401291614,9.45,25.28888889,16.86666667
7/29/2023,0,0.564779471,7.316666667,33.16666667,19.70555556
7/30/2023,0,0.551808314,10.16666667,33.33333333,20.76111111
7/31/2023,0,0.554528801,3.705555556,32.72222222,19.9
8/1/2023,0,0.609779804,6.033333333,31.44444444,21.01666667
8/2/2023,0,0.489955259,9.127777778,30,19.02777778
8/3/2023,0,0.39963776,7.611111111,27.11111111,17.93333333
8/4/2023,0,0.283438714,13.41666667,23.35,17.85555556
8/5/2023,1.016,0.131823437,12.63888889,17.62222222,14.32222222
8/6/2023,0.1524,0.362617381,10.05555556,22.13333333,15.42777778
8/7/2023,0,0.421772456,6.916666667,24.64444444,15.42222222
8/8/2023,0.0254,0.435867124,9.716666667,25.42222222,17.31111111
8/9/2023,0,0.458740655,8.983333333,28.5,17.79444444
8/10/2023,0,0.510146737,7.144444444,26.24444444,16.85
8/11/2023,0,0.48494907,3.583333333,27.05555556,16.17777778
8/12/2023,0,0.492086359,5.277777778,26.72222222,16.68333333
8/13/2023,0,0.518201168,6.927777778,26.3,17.60555556
8/14/2023,0,0.53012024,3.8,32.27777778,17.98888889
8/15/2023,0,0.565341955,7.05,34.27777778,21.06111111
8/16/2023,0,0.510100442,10.11111111,33.5,22.51666667
8/17/2023,0,0.523314838,6.888888889,34.77777778,21.6
8/18/2023,0.0254,0.503991986,11.42777778,30.94444444,20.38888889
8/19/2023,0.0254,0.373343053,8.233333333,26.18333333,16
8/20/2023,0.0508,0.195232628,12.8,18.86666667,15.68888889
8/21/2023,0.3556,0.252075868,12.51666667,27.11111111,18.1
8/22/2023,0.5334,0.47356981,11.46111111,28.55555556,20.40555556
8/23/2023,0.127,0.355581417,10.52222222,23.49444444,16.64444444
8/24/2023,0,0.418773639,4.233333333,26.3,15.41111111
8/25/2023,0.127,0.427307078,5.666666667,28,16.27777778
8/26/2023,0,0.44745605,7.894444444,28.44444444,17.84444444
8/27/2023,0,0.411022344,5.844444444,28.88888889,17
8/28/2023,0,0.422232229,5.555555556,29.5,17.70555556
8/29/2023,0.0508,0.541964834,8.205555556,33.55555556,19.00555556
8/30/2023,0,0.333801704,7.861111111,19.50555556,13.74444444
8/31/2023,0,0.437481904,6.266666667,24.27777778,16.11111111
9/1/2023,0,0.417164119,3.161111111,29.61111111,15.87222222
9/2/2023,0,0.34519604,6.405555556,28.05555556,17.31666667
9/3/2023,0.2286,0.212508548,7.766666667,22.25555556,14.25
9/4/2023,0.6096,0.17929394,10.96111111,18.55,13.58333333
9/5/2023,0,0.265322613,4.177777778,23.35555556,13.40555556
9/6/2023,0.1524,0.351487178,3.338888889,24.83888889,14.29444444
9/7/2023,0.381,0.240058294,8.188888889,21.66111111,13.85
9/8/2023,0.2286,0.283590659,6.394444444,22.05,14.23333333
9/9/2023,0,0.29187194,2.594444444,23.10555556,12.81111111
9/10/2023,0,0.318199823,2.805555556,24.28888889,13.47222222
9/11/2023,0,0.312307764,3.777777778,25.52777778,14.25555556
9/12/2023,0,0.308269249,5.566666667,26.51111111,15.31666667
9/13/2023,0,0.279227398,4.822222222,22.01111111,13.33333333
9/14/2023,0,0.28446901,0.116666667,21.48333333,10.45
9/15/2023,0,0.312785246,0.1,25.2,11.61111111
9/16/2023,0,0.348789835,-0.116666667,27.22222222,12.81666667
9/17/2023,0,0.50242607,0.733333333,29.77777778,15.12222222
9/18/2023,0,0.416348776,5.194444444,26.08333333,15.25555556
9/19/2023,0,0.308165904,1.794444444,19.78333333,11.76666667
9/20/2023,0,0.265244476,-3.238888889,18.08888889,8.227777778
9/21/2023,0.0254,0.152052191,5.1,9.822222222,6.705555556
9/22/2023,0.3302,0.084086569,5.65,10.15555556,7.677777778
9/23/2023,0,0.240357285,0.805555556,20.28888889,10.83888889
9/24/2023,0,0.300849937,-0.572222222,22.74444444,10.37777778
9/25/2023,0,0.392291932,-0.005555556,26.94444444,13.9
9/26/2023,0,0.440723314,7.227777778,23.22222222,15.59444444
9/27/2023,0,0.176433215,-1.933333333,18.11666667,7.388888889
9/28/2023,0,0.221442906,-2.994444444,15.25555556,6.533333333
9/29/2023,0,0.216708924,-3.4,17.50555556,6.877777778
9/30/2023,0.0508,0.179455494,2.444444444,13.02777778,7.138888889
10/1/2023,0.4318,0.106079512,4.35,9.055555556,6.166666667
10/2/2023,0.0254,0.108403238,0.861111111,11.17777778,6.727777778
10/3/2023,0.1778,0.096750266,5.161111111,11.24444444,7.677777778
10/4/2023,0,0.159130121,4.605555556,16.31666667,10.02222222
10/5/2023,0,0.124269348,3.605555556,15.89444444,9.094444444
10/6/2023,0,0.171632774,-0.888888889,17.94444444,8.172222222
10/7/2023,0,0.194757815,-3.161111111,22.47777778,7.777777778
10/8/2023,0,0.219256018,-1.272222222,24.65,9.211111111
10/9/2023,0,0.345632699,0.227777778,26.43333333,13.41111111
10/10/2023,0.0254,0.266118259,7.65,20.93888889,12.72777778
10/11/2023,0.0254,0.135778041,3.344444444,11.81111111,7.427777778
10/12/2023,0,0.149519236,3.111111111,11.1,6.655555556
10/13/2023,0,0.145611628,0.877777778,14.9,8.022222222
10/14/2023,0,0.126454984,-2.738888889,15.63333333,5.444444444
10/15/2023,0,0.152391508,0.216666667,18.33888889,8.794444444
10/16/2023,0,0.210819552,-0.777777778,25.22222222,10.71666667
10/17/2023,0,0.267670569,-0.716666667,17.12777778,10.18333333
10/18/2023,0,0.171350191,-4.616666667,20.26666667,6.505555556
10/19/2023,0,0.232781911,-1.172222222,25.82777778,11.43333333
10/20/2023,0,0.230922985,1.233333333,25.72777778,12.21666667
10/21/2023,0,0.163745547,-0.338888889,21.36111111,8.627777778
10/22/2023,0.0254,0.152125952,-1.361111111,22.03888889,7.872222222
10/23/2023,0.0508,0.106239176,3.472222222,13.06666667,8.044444444
10/24/2023,0.1016,0.09989376,-5.794444444,8.316666667,2.038888889
10/25/2023,0.3048,0.059358191,-10.51666667,-4.494444444,-8.105555556
10/26/2023,0.0762,0.044827245,-12.16111111,-7.283333333,-10.42777778
10/27/2023,0.0508,0.034400161,-20.91111111,-6.95,-10.82222222
10/28/2023,0,0.039952505,-19.7,-4.516666667,-11.18888889
10/29/2023,0,0.035751068,-21.21666667,-5.066666667,-12.86666667
10/30/2023,0,0.038636942,-19.78888889,-1.033333333,-11.76111111
10/31/2023,0,0.043527925,-17.12777778,2.894444444,-7.988888889
11/1/2023,0,0.037301676,-14.64444444,0.744444444,-6.005555556
11/2/2023,0.0508,0.082090435,-3.405555556,10.08888889,2.933333333
11/3/2023,0,0.064876051,-3.161111111,9.488888889,3.872222222
11/4/2023,0,0.084088295,-5.094444444,10.77222222,3.205555556
11/5/2023,0.0762,0.085800164,-1.755555556,11.66111111,5.794444444
11/6/2023,0.127,0.09326771,-1.855555556,12.72777778,4.338888889
11/7/2023,0,0.138716601,1.077777778,7.688888889,4.016666667
11/8/2023,0,0.078359822,-5.294444444,7.422222222,0.916666667
11/9/2023,0,0.055422813,-10.42222222,6.877777778,-2.605555556
11/10/2023,0,0.054631882,-7.116666667,5.483333333,-1.688888889
11/11/2023,0,0.186098145,-4.033333333,10.85555556,4.883333333
11/12/2023,0,0.137901157,-3.377777778,13.27777778,4.527777778
11/13/2023,0,0.25139136,-1.122222222,15.12777778,6.961111111
11/14/2023,0,0.060738692,-7.25,7.711111111,-1.288888889
11/15/2023,0,0.204322139,-4.044444444,15.65,6.416666667
11/16/2023,0,0.073614854,-7.383333333,7.55,1.838888889
11/17/2023,0,0.047692563,-10.38888889,9.033333333,-2.755555556
11/18/2023,0,0.046327136,-11.35555556,9.244444444,-2.438888889
11/19/2023,0.0254,0.075152515,-4.422222222,3.727777778,0.138888889
11/20/2023,0,0.062154593,-9.444444444,4.972222222,-0.977777778
11/21/2023,0,0.036923685,-11.96111111,5.222222222,-4.238888889
11/22/2023,0,0.0474065,-7.211111111,4.733333333,-0.666666667
11/23/2023,0,0.072635428,-7.455555556,0.711111111,-2.494444444
11/24/2023,0,0.039528209,-16.04444444,-3.044444444,-7.733333333
11/25/2023,0,0.019655689,-17.83888889,-1.744444444,-10.96666667
11/26/2023,0,0.030251053,-16.23888889,1.316666667,-8.461111111
11/27/2023,0,0.027024572,-16.24444444,2.305555556,-8.427777778
11/28/2023,0,0.029785397,-17.51111111,3.711111111,-8.688888889
11/29/2023,0,0.03608718,-16.78888889,3.4,-7.972222222
11/30/2023,0.0508,0.030666289,-16.40555556,-0.383333333,-7.916666667
12/1/2023,0,0.051639283,-10.77222222,2.766666667,-4.044444444
12/2/2023,0.0254,0.071071664,-8.611111111,2.422222222,-2.15
12/3/2023,0,0.075420857,-9.005555556,8.027777778,-1.166666667
12/4/2023,0,0.110167967,0.388888889,8.338888889,4.944444444
12/5/2023,0,0.23190158,4.738888889,14.85555556,8.844444444
12/6/2023,0,0.23190158,3.388888889,15.06666667,8.844444444
12/7/2023,0.0762,0.0931417,-7.038888889,8.383333333,2.183333333
12/8/2023,0.0508,0.033499273,-6.288888889,0.483333333,-3.305555556
12/9/2023,0,0.078151186,-14.15555556,-0.333333333,-5.038888889
12/10/2023,0,0.046400705,-4.305555556,2.411111111,-0.744444444
12/11/2023,0,0.027923617,-2.266666667,2.572222222,-0.388888889
12/12/2023,0,0.029762371,-9.322222222,1.3,-1.911111111
12/13/2023,0,0.01564146,-16.51666667,2.177777778,-8.544444444
12/14/2023,0,0.012912241,-16.98888889,-0.722222222,-9.577777778
12/15/2023,0,0.019900149,-13.41111111,2.322222222,-6.472222222
12/16/2023,0,0.023678127,-13.05555556,3.755555556,-6.372222222
12/17/2023,0,0.028959907,-12.44444444,5.622222222,-5.677777778
12/18/2023,0,0.03664885,-11.72777778,1.816666667,-4.244444444
12/19/2023,0,0.118243976,-4.233333333,12.14444444,3.794444444
12/20/2023,0,0.033048728,-5.144444444,9.733333333,0.827777778
12/21/2023,0,0.086305264,-5.494444444,12.16666667,2.75
12/22/2023,0,0.09469532,-5.705555556,10.71111111,2.211111111
12/23/2023,0.0508,0.071250323,-11.57222222,2.85,-2.544444444
12/24/2023,0,0.021137767,-19.58888889,-1.511111111,-11.3
12/25/2023,0,0.016635656,-21.84444444,-0.288888889,-14.11111111
12/26/2023,0,0.024952093,-20.71666667,-3.661111111,-13.13888889
12/27/2023,0,0.03818452,-18.75,4.611111111,-7.811111111
12/28/2023,0,0.027968053,-10.05,6.627777778,-3.611111111
12/29/2023,0,0.02109507,-10.54444444,7.416666667,-4.133333333
12/30/2023,0,0.023146168,-12.37777778,5.794444444,-4.894444444
12/31/2023,0,0.022356822,-12.60555556,4.75,-5.65
1/1/2024,0,0.021080654,-14.05,4.294444444,-6.861111111
1/2/2024,0,0.017128618,-17.97222222,2.177777778,-9.477777778
1/3/2024,0,0.024629835,-15.77222222,-0.133333333,-8.388888889
1/4/2024,0,0.03547501,-8.783333333,0.761111111,-4.005555556
1/5/2024,0,0.042278097,-11.94444444,3.75,-3.694444444
1/6/2024,0,0.113736589,-8.777777778,1.544444444,-2.672222222
1/7/2024,0.0254,0.035432575,-10.42777778,-2.572222222,-5.661111111
1/8/2024,0,0.048916595,-14.02222222,-2.505555556,-7.183333333
1/9/2024,0,0.143024591,-4.588888889,1.722222222,-1.072222222
1/10/2024,0.0254,0.065530318,-9.916666667,-1.072222222,-4.872222222
1/11/2024,0,0.067934754,-28.01666667,-0.422222222,-11.2
1/12/2024,0.0254,0.011489527,-36.36666667,-27.65555556,-30.12777778
1/13/2024,0,0.006433429,-39.67222222,-24.45,-33.40555556
1/14/2024,0.0254,0.011422951,-35.07222222,-19.31666667,-25.83333333
1/15/2024,0,0.011346953,-36.79444444,-19.80555556,-26.23333333
1/16/2024,0,0.015356124,-26.03888889,-12.22777778,-20.15555556
1/17/2024,0,0.06058289,-19.40555556,3.172222222,-7.561111111
1/18/2024,0.0254,0.055868123,-17.71666667,-1.911111111,-13.56111111
1/19/2024,0,0.021066443,-20.52777778,-7.572222222,-12.58888889
1/20/2024,0,0.035452355,-9.894444444,0.5,-5.144444444
1/21/2024,0.0254,0.065931761,-6.988888889,6.4,1.483333333
1/22/2024,0,0.100304323,-2.088888889,6.638888889,2.533333333
1/23/2024,0,0.043039055,-6.816666667,5.944444444,-0.016666667
1/24/2024,0,0.074400257,-8.694444444,7.227777778,-0.011111111
1/25/2024,0,0.064888851,-6.55,4.7,-0.233333333
1/26/2024,0,0.076111967,-8.672222222,5.677777778,-2
1/27/2024,0,0.101815949,-8.577777778,9.605555556,0.783333333
1/28/2024,0,0.144551197,1.3,14.22222222,6.644444444
1/29/2024,0,0.076179485,-4.077777778,15.67777778,3.288888889
1/30/2024,0,0.101350328,-5.655555556,16.77777778,2.677777778
1/31/2024,0,0.214839402,-3.944444444,15.12777778,5.488888889
2/1/2024,0,0.197052637,-0.377777778,13.2,6.027777778
2/2/2024,0.3302,0.102677752,0.244444444,9.672222222,4.355555556
2/3/2024,0.4572,0.031636215,-0.533333333,1.45,0.138888889
2/4/2024,0.0508,0.036476592,-11.38333333,0.155555556,-4.261111111
2/5/2024,0,0.088557814,-3.3,5.211111111,0.294444444
2/6/2024,0,0.052378386,-4.866666667,4.922222222,-1.022222222
2/7/2024,0.5842,0.039207381,-3.127777778,1.494444444,-1.538888889
2/8/2024,0.0762,0.040350171,-8.622222222,0.894444444,-3.894444444
2/9/2024,0.127,0.040406886,-9.777777778,-0.161111111,-5.016666667
2/10/2024,0.0254,0.048374418,-9.811111111,0.072222222,-6.211111111
2/11/2024,0,0.047296697,-12.56666667,0.172222222,-5.366666667
2/12/2024,0.0254,0.076412394,-7.227777778,4.15,-0.894444444
2/13/2024,0,0.079229726,-6.833333333,2.605555556,-1.822222222
2/14/2024,0.1016,0.052495858,-8.661111111,-4.483333333,-6.994444444
2/15/2024,0.0254,0.057319104,-12.05,-5.322222222,-9.583333333
2/16/2024,0,0.047691039,-21.72222222,-6.955555556,-13.12222222
2/17/2024,0,0.042688593,-23.35,-4.883333333,-15.97222222
2/18/2024,0,0.048315983,-17.76666667,-1.666666667,-8.65
2/19/2024,0,0.079272197,-12.29444444,5.244444444,-2.311111111
2/20/2024,0,0.128032571,-2.527777778,7.766666667,2.022222222
2/21/2024,0,0.09160445,-6.85,7.05,-0.155555556
2/22/2024,0,0.076963472,-4.55,6.322222222,-0.044444444
2/23/2024,0,0.11509592,-6.416666667,6.461111111,0.638888889
2/24/2024,0,0.253685167,0.666666667,8.488888889,5.205555556
2/25/2024,0,0.228873708,2.505555556,9.538888889,6.133333333
2/26/2024,0.1778,0.086324229,-8.561111111,6.027777778,-1.2
2/27/2024,0,0.093146426,-10.03888889,-2.061111111,-6.116666667
2/28/2024,0,0.2385858,-6.022222222,8.711111111,0.95
2/29/2024,0.2032,0.247748284,-1.894444444,11.08333333,4.566666667
3/1/2024,0.0254,0.082090549,-6.811111111,2.766666667,-1.183333333
3/2/2024,0.1524,0.088124175,-6.105555556,3.661111111,-0.783333333
3/3/2024,0,0.085953362,-10.32222222,-0.505555556,-5.738888889
3/4/2024,0,0.121527407,-11.28333333,1.072222222,-4.861111111
3/5/2024,0.0254,0.08185934,-9.544444444,-0.855555556,-5.461111111
3/6/2024,0,0.115594588,-12.37777778,0.572222222,-5.194444444
3/7/2024,0,0.107234733,-13.44444444,1.644444444,-6.372222222
3/8/2024,0,0.121285835,-14.05555556,5.144444444,-4.838888889
3/9/2024,0,0.234270801,-8.961111111,13.05,1.566666667
3/10/2024,0,0.300891069,-1.516666667,12.17222222,4.977777778
3/11/2024,0.0254,0.136731288,-2.25,9.488888889,2.783333333
3/12/2024,0.0508,0.129046721,-2.772222222,8.666666667,2.733333333
3/13/2024,0,0.155431574,-2.738888889,4.427777778,-0.061111111
3/14/2024,0,0.150837392,-9.2,6.188888889,-1.072222222
3/15/2024,0,0.162544208,-9.655555556,10.49444444,-0.566666667
3/16/2024,0,0.209345741,-6.055555556,15.42222222,3.994444444
3/17/2024,0,0.204951711,-6.422222222,15.09444444,4.094444444
3/18/2024,0,0.228016187,-5.572222222,17.52777778,4.85
3/19/2024,-0.0254,0.225907996,-5.15,17.33333333,5.244444444
3/20/2024,0,0.282949501,-3.944444444,18.48333333,6.677777778
3/21/2024,0.0508,0.181983618,-0.516666667,11.31111111,4.738888889
3/22/2024,0,0.172669057,-1.061111111,12.18888889,4.816666667
3/23/2024,0.2794,0.105564833,-5.994444444,10.22222222,-0.966666667
