 ******* Program HYDRUS
 ******* 
 None                                                                    
 Date:  18.12.    Time:  19:54: 2
 Units: L = mm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
      633  0.2050000E+03  0.50000E+00    2     2065    -4    -5     T
      635  0.2060000E+03  0.50000E+00    2     2069    -4    -5     T
      637  0.2070000E+03  0.50000E+00    2     2073    -4    -5     T
      639  0.2080000E+03  0.50000E+00    3     2078    -4    -5     T
      641  0.2090000E+03  0.50000E+00    2     2082    -4    -5     T
      643  0.2100000E+03  0.50000E+00    3     2087    -4    -5     T
      645  0.2110000E+03  0.50000E+00    2     2092    -4    -5     T
      647  0.2120000E+03  0.50000E+00    2     2096    -4    -5     T
      649  0.2130000E+03  0.50000E+00    2     2100    -4    -5     T
      651  0.2140000E+03  0.50000E+00    2     2104    -4    -5     T
      653  0.2150000E+03  0.50000E+00    2     2108    -4    -5     T
      655  0.2160000E+03  0.50000E+00    2     2112    -4    -5     T
      657  0.2170000E+03  0.50000E+00    3     2117    -4    -5     T
      659  0.2180000E+03  0.50000E+00    2     2121    -4    -5     T
      661  0.2190000E+03  0.50000E+00    3     2126    -4    -5     T
      663  0.2200000E+03  0.50000E+00    2     2130    -4    -5     T
      665  0.2210000E+03  0.50000E+00    2     2134    -4    -5     T
      667  0.2220000E+03  0.50000E+00    2     2138    -4    -5     T
      669  0.2230000E+03  0.50000E+00    2     2142    -4    -5     T
      671  0.2240000E+03  0.50000E+00    2     2146    -4    -5     T
      673  0.2250000E+03  0.50000E+00    2     2150    -4    -5     T
      675  0.2260000E+03  0.50000E+00    2     2154    -4    -5     T
      677  0.2270000E+03  0.50000E+00    2     2158    -4    -5     T
      679  0.2280000E+03  0.50000E+00    2     2162    -4    -5     T
      681  0.2290000E+03  0.50000E+00    2     2166    -4    -5     T
      683  0.2300000E+03  0.50000E+00    2     2170    -4    -5     T
      685  0.2310000E+03  0.50000E+00    2     2174    -4    -5     T
      687  0.2320000E+03  0.50000E+00    2     2178    -4    -5     T
      689  0.2330000E+03  0.50000E+00    2     2182    -4    -5     T
      691  0.2340000E+03  0.50000E+00    3     2187    -4    -5     T
      693  0.2350000E+03  0.50000E+00    2     2191    -4    -5     T
      695  0.2360000E+03  0.50000E+00    2     2195    -4    -5     T
      697  0.2370000E+03  0.50000E+00    2     2199    -4    -5     T
      699  0.2380000E+03  0.50000E+00    2     2203    -4    -5     T
      701  0.2390000E+03  0.50000E+00    2     2207    -4    -5     T
      703  0.2400000E+03  0.50000E+00    2     2211    -4    -5     T
      705  0.2410000E+03  0.50000E+00    2     2215    -4    -5     T
      707  0.2420000E+03  0.50000E+00    2     2219    -4    -5     T
      709  0.2430000E+03  0.50000E+00    2     2223    -4    -5     T
      711  0.2440000E+03  0.50000E+00    2     2227    -4    -5     T
      713  0.2450000E+03  0.50000E+00    2     2231    -4    -5     T
      715  0.2460000E+03  0.50000E+00    2     2235    -4    -5     T
      717  0.2470000E+03  0.50000E+00    2     2239    -4    -5     T
      719  0.2480000E+03  0.50000E+00    2     2243    -4    -5     T
      721  0.2490000E+03  0.50000E+00    2     2247    -4    -5     T
      723  0.2500000E+03  0.50000E+00    2     2251    -4    -5     T
      725  0.2510000E+03  0.50000E+00    2     2255    -4    -5     T
      727  0.2520000E+03  0.50000E+00    2     2259    -4    -5     T
      729  0.2530000E+03  0.50000E+00    2     2263    -4    -5     T
      731  0.2540000E+03  0.50000E+00    2     2267    -4    -5     T
      733  0.2550000E+03  0.50000E+00    2     2271    -4    -5     T
      735  0.2560000E+03  0.50000E+00    2     2275    -4    -5     T
      737  0.2570000E+03  0.50000E+00    2     2279    -4    -5     T
      739  0.2580000E+03  0.50000E+00    2     2283    -4    -5     T
      741  0.2590000E+03  0.50000E+00    2     2287    -4    -5     T
      743  0.2600000E+03  0.50000E+00    2     2291    -4    -5     T
      745  0.2610000E+03  0.50000E+00    2     2295    -4    -5     T
      747  0.2620000E+03  0.50000E+00    2     2299    -4    -5     T
      749  0.2630000E+03  0.50000E+00    2     2303    -4    -5     T
      751  0.2640000E+03  0.50000E+00    2     2307    -4    -5     T
      753  0.2650000E+03  0.50000E+00    2     2311    -4    -5     T
      755  0.2660000E+03  0.50000E+00    2     2315    -4    -5     T
      757  0.2670000E+03  0.50000E+00    2     2319    -4    -5     T
      759  0.2680000E+03  0.50000E+00    2     2323    -4    -5     T
      761  0.2690000E+03  0.50000E+00    2     2327    -4    -5     T
      763  0.2700000E+03  0.50000E+00    2     2331    -4    -5     T
      765  0.2710000E+03  0.50000E+00    2     2335    -4    -5     T
      767  0.2720000E+03  0.50000E+00    2     2339    -4    -5     T
      769  0.2730000E+03  0.50000E+00    2     2343    -4    -5     T
      771  0.2740000E+03  0.50000E+00    2     2349    -4    -5     T
      783  0.2750000E+03  0.11357E+00    2     2414     4    -5     T
      787  0.2760000E+03  0.26667E+00    2     2422     4    -5     T
      789  0.2770000E+03  0.50000E+00    2     2426     4    -5     T
      791  0.2780000E+03  0.50000E+00    2     2430     4    -5     T
      793  0.2790000E+03  0.50000E+00    2     2434     4    -5     T
      795  0.2800000E+03  0.50000E+00    2     2438     4    -5     T
      797  0.2810000E+03  0.50000E+00    2     2442     4    -5     T
      799  0.2820000E+03  0.50000E+00    2     2446     4    -5     T
      801  0.2830000E+03  0.50000E+00    2     2450     4    -5     T
      803  0.2840000E+03  0.50000E+00    2     2454     4    -5     T
      805  0.2850000E+03  0.50000E+00    2     2458     4    -5     T
      807  0.2860000E+03  0.50000E+00    2     2462     4    -5     T
      809  0.2870000E+03  0.50000E+00    2     2466     4    -5     T
      811  0.2880000E+03  0.50000E+00    2     2470     4    -5     T
      813  0.2890000E+03  0.50000E+00    2     2474     4    -5     T
      815  0.2900000E+03  0.50000E+00    2     2478     4    -5     T
      817  0.2910000E+03  0.50000E+00    2     2482     4    -5     T
      819  0.2920000E+03  0.50000E+00    2     2486     4    -5     T
      821  0.2930000E+03  0.50000E+00    2     2490     4    -5     T
      823  0.2940000E+03  0.50000E+00    2     2494     4    -5     T
      825  0.2950000E+03  0.50000E+00    2     2498     4    -5     T
      827  0.2960000E+03  0.50000E+00    2     2502     4    -5     T
      829  0.2970000E+03  0.50000E+00    2     2506     4    -5     T
      831  0.2980000E+03  0.50000E+00    2     2510     4    -5     T
      833  0.2990000E+03  0.50000E+00    2     2514     4    -5     T
      835  0.3000000E+03  0.50000E+00    2     2518     4    -5     T
      837  0.3010000E+03  0.50000E+00    2     2522     4    -5     T
      839  0.3020000E+03  0.50000E+00    2     2526     4    -5     T
      841  0.3030000E+03  0.50000E+00    2     2530     4    -5     T
      843  0.3040000E+03  0.50000E+00    2     2534     4    -5     T
