 ******* Program HYDRUS
 ******* 
 None                                                                    
 Date:  16. 1.    Time:  15: 6:43
 Units: L = mm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
      984  0.3790000E+03  0.50000E+00    2     2822     4    -5     T
      986  0.3800000E+03  0.50000E+00    2     2826     4    -5     T
      988  0.3810000E+03  0.50000E+00    2     2830     4    -5     T
      990  0.3820000E+03  0.50000E+00    2     2834     4    -5     T
      992  0.3830000E+03  0.50000E+00    2     2838     4    -5     T
      994  0.3840000E+03  0.50000E+00    2     2842     4    -5     T
      996  0.3850000E+03  0.50000E+00    2     2846     4    -5     T
      998  0.3860000E+03  0.50000E+00    2     2850     4    -5     T
     1000  0.3870000E+03  0.50000E+00    2     2854     4    -5     T
     1002  0.3880000E+03  0.50000E+00    2     2858     4    -5     T
     1004  0.3890000E+03  0.50000E+00    2     2862     4    -5     T
     1006  0.3900000E+03  0.50000E+00    2     2866     4    -5     T
     1008  0.3910000E+03  0.50000E+00    2     2870     4    -5     T
     1010  0.3920000E+03  0.50000E+00    2     2874     4    -5     T
     1012  0.3930000E+03  0.50000E+00    2     2878     4    -5     T
     1014  0.3940000E+03  0.50000E+00    2     2882     4    -5     T
     1016  0.3950000E+03  0.50000E+00    2     2886     4    -5     T
     1018  0.3960000E+03  0.50000E+00    2     2890     4    -5     T
     1020  0.3970000E+03  0.50000E+00    2     2894     4    -5     T
     1022  0.3980000E+03  0.50000E+00    2     2898     4    -5     T
     1024  0.3990000E+03  0.50000E+00    2     2902     4    -5     T
     1026  0.4000000E+03  0.50000E+00    2     2906     4    -5     T
     1028  0.4010000E+03  0.50000E+00    2     2910     4    -5     T
     1030  0.4020000E+03  0.50000E+00    2     2914     4    -5     T
     1032  0.4030000E+03  0.50000E+00    2     2918     4    -5     T
     1034  0.4040000E+03  0.50000E+00    2     2922     4    -5     T
     1036  0.4050000E+03  0.50000E+00    2     2926     4    -5     T
     1038  0.4060000E+03  0.50000E+00    2     2930     4    -5     T
     1040  0.4070000E+03  0.50000E+00    2     2934     4    -5     T
     1042  0.4080000E+03  0.50000E+00    2     2938     4    -5     T
     1044  0.4090000E+03  0.50000E+00    2     2942     4    -5     T
     1046  0.4100000E+03  0.50000E+00    2     2946     4    -5     T
     1048  0.4110000E+03  0.50000E+00    2     2950     4    -5     T
     1050  0.4120000E+03  0.50000E+00    2     2954     4    -5     T
     1052  0.4130000E+03  0.50000E+00    2     2958     4    -5     T
     1054  0.4140000E+03  0.50000E+00    2     2962     4    -5     T
     1056  0.4150000E+03  0.50000E+00    2     2966     4    -5     T
     1058  0.4160000E+03  0.50000E+00    2     2970     4    -5     T
     1060  0.4170000E+03  0.50000E+00    2     2974     4    -5     T
     1062  0.4180000E+03  0.50000E+00    2     2978     4    -5     T
     1064  0.4190000E+03  0.50000E+00    2     2982     4    -5     T
