 ******* Program HYDRUS
 ******* 
 None                                                                    
 Date:  16. 1.    Time:  15:27: 0
 Units: L = mm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
      275  0.1310000E+03  0.50000E+00    2      660    -4    -5     T
      277  0.1320000E+03  0.50000E+00    2      664    -4    -5     T
      279  0.1330000E+03  0.50000E+00    2      668    -4    -5     T
      281  0.1340000E+03  0.50000E+00    2      672    -4    -5     T
      283  0.1350000E+03  0.50000E+00    4      678    -4    -5     T
      285  0.1360000E+03  0.50000E+00    3      683    -4    -5     T
      287  0.1370000E+03  0.50000E+00    4      690    -4    -5     T
      289  0.1380000E+03  0.50000E+00    3      695    -4    -5     T
      291  0.1390000E+03  0.50000E+00    3      700    -4    -5     T
      293  0.1400000E+03  0.50000E+00    2      704    -4    -5     T
      295  0.1410000E+03  0.50000E+00    3      709    -4    -5     T
      297  0.1420000E+03  0.50000E+00    2      713    -4    -5     T
      299  0.1430000E+03  0.50000E+00    2      717    -4    -5     T
      301  0.1440000E+03  0.50000E+00    2      721    -4    -5     T
      303  0.1450000E+03  0.50000E+00    2      725    -4    -5     T
      305  0.1460000E+03  0.50000E+00    2      729    -4    -5     T
      307  0.1470000E+03  0.50000E+00    2      733    -4    -5     T
      309  0.1480000E+03  0.50000E+00    3      738    -4    -5     T
      311  0.1490000E+03  0.50000E+00    2      742    -4    -5     T
      313  0.1500000E+03  0.50000E+00    2      746    -4    -5     T
      315  0.1510000E+03  0.50000E+00    2      750    -4    -5     T
      317  0.1520000E+03  0.50000E+00    2      754    -4    -5     T
      319  0.1530000E+03  0.50000E+00    2      758    -4    -5     T
      321  0.1540000E+03  0.50000E+00    2      762    -4    -5     T
      323  0.1550000E+03  0.50000E+00    3      767    -4    -5     T
      325  0.1560000E+03  0.50000E+00    2      771    -4    -5     T
      327  0.1570000E+03  0.50000E+00    2      775    -4    -5     T
      329  0.1580000E+03  0.50000E+00    2      779    -4    -5     T
      331  0.1590000E+03  0.50000E+00    2      783    -4    -5     T
      333  0.1600000E+03  0.50000E+00    2      787    -4    -5     T
      335  0.1610000E+03  0.50000E+00    2      791    -4    -5     T
      337  0.1620000E+03  0.50000E+00    3      796    -4    -5     T
      339  0.1630000E+03  0.50000E+00    2      800    -4    -5     T
      341  0.1640000E+03  0.50000E+00    2      804    -4    -5     T
      343  0.1650000E+03  0.50000E+00    2      808    -4    -5     T
      345  0.1660000E+03  0.50000E+00    2      812    -4    -5     T
      347  0.1670000E+03  0.50000E+00    3      817    -4    -5     T
      349  0.1680000E+03  0.50000E+00    2      821    -4    -5     T
      351  0.1690000E+03  0.50000E+00    2      825    -4    -5     T
      353  0.1700000E+03  0.50000E+00    2      829    -4    -5     T
      355  0.1710000E+03  0.50000E+00    2      833    -4    -5     T
      357  0.1720000E+03  0.50000E+00    2      837    -4    -5     T
      359  0.1730000E+03  0.50000E+00    2      841    -4    -5     T
      361  0.1740000E+03  0.50000E+00    2      845    -4    -5     T
      363  0.1750000E+03  0.50000E+00    2      849    -4    -5     T
      950  0.1760000E+03  0.74157E-02    2     3505     4    -5     T
     1061  0.1770000E+03  0.32244E-01    4     3999     4    -5     T
     1165  0.1780000E+03  0.86756E-02    2     4482     4    -5     T
     1183  0.1790000E+03  0.19707E+00    2     4532    -4    -5     T
     1257  0.1800000E+03  0.61864E-02    8     4914     4    -5     T
     1275  0.1810000E+03  0.16446E+00    2     4954    -4    -5     T
     1354  0.1820000E+03  0.43051E-01    5     5353     4    -5     T
     1366  0.1830000E+03  0.16165E+00    2     5387    -4    -5     T
     1457  0.1840000E+03  0.82966E-02    2     5849     4    -5     T
     1472  0.1850000E+03  0.20795E+00    2     5886    -4    -5     T
     1475  0.1860000E+03  0.50000E+00    2     5892    -4    -5     T
     1477  0.1870000E+03  0.50000E+00    2     5896    -4    -5     T
     1479  0.1880000E+03  0.50000E+00    2     5900    -4    -5     T
     1481  0.1890000E+03  0.50000E+00    2     5904    -4    -5     T
     1483  0.1900000E+03  0.50000E+00    2     5908    -4    -5     T
     1485  0.1910000E+03  0.50000E+00    2     5912    -4    -5     T
     1487  0.1920000E+03  0.50000E+00    3     5918    -4    -5     T
     1489  0.1930000E+03  0.50000E+00    3     5923    -4    -5     T
     1677  0.1940000E+03  0.63720E-02    2     6815     4    -5     T
     1768  0.1950000E+03  0.21730E-01    3     7216     4    -5     T
     1842  0.1960000E+03  0.38272E-01    4     7553     4    -5     T
     1924  0.1970000E+03  0.84398E-02    2     7929     4    -5     T
     2002  0.1980000E+03  0.10933E-01    2     8282     4    -5     T
     2101  0.1990000E+03  0.46880E-02    2     8736     4    -5     T
     2118  0.2000000E+03  0.15991E+00    2     8777    -4    -5     T
     2188  0.2010000E+03  0.15277E-01    2     9136     4    -5     T
     2204  0.2020000E+03  0.16750E+00    2     9183    -4    -5     T
     2207  0.2030000E+03  0.37500E+00    2     9189    -4    -5     T
     2209  0.2040000E+03  0.50000E+00    2     9193    -4    -5     T
     2211  0.2050000E+03  0.50000E+00    2     9197    -4    -5     T
     2213  0.2060000E+03  0.50000E+00    2     9201    -4    -5     T
     2215  0.2070000E+03  0.50000E+00    2     9205    -4    -5     T
     2217  0.2080000E+03  0.50000E+00    3     9210    -4    -5     T
     2219  0.2090000E+03  0.50000E+00    2     9214    -4    -5     T
     2221  0.2100000E+03  0.50000E+00    3     9219    -4    -5     T
     2223  0.2110000E+03  0.50000E+00    2     9223    -4    -5     T
     2225  0.2120000E+03  0.50000E+00    3     9228    -4    -5     T
     2227  0.2130000E+03  0.50000E+00    3     9233    -4    -5     T
     2229  0.2140000E+03  0.50000E+00    3     9239    -4    -5     T
     2231  0.2150000E+03  0.50000E+00    2     9243    -4    -5     T
     2233  0.2160000E+03  0.50000E+00    2     9247    -4    -5     T
     2235  0.2170000E+03  0.50000E+00    3     9252    -4    -5     T
     2237  0.2180000E+03  0.50000E+00    2     9256    -4    -5     T
     2239  0.2190000E+03  0.50000E+00    3     9261    -4    -5     T
     2241  0.2200000E+03  0.50000E+00    2     9265    -4    -5     T
     2243  0.2210000E+03  0.50000E+00    2     9269    -4    -5     T
     2245  0.2220000E+03  0.50000E+00    2     9273    -4    -5     T
     2247  0.2230000E+03  0.50000E+00    2     9277    -4    -5     T
     2249  0.2240000E+03  0.50000E+00    2     9281    -4    -5     T
     2251  0.2250000E+03  0.50000E+00    2     9285    -4    -5     T
     2253  0.2260000E+03  0.50000E+00    2     9289    -4    -5     T
     2255  0.2270000E+03  0.50000E+00    2     9293    -4    -5     T
     2257  0.2280000E+03  0.50000E+00    2     9297    -4    -5     T
     2259  0.2290000E+03  0.50000E+00    2     9301    -4    -5     T
     2261  0.2300000E+03  0.50000E+00    2     9305    -4    -5     T
     2263  0.2310000E+03  0.50000E+00    2     9309    -4    -5     T
     2265  0.2320000E+03  0.50000E+00    2     9313    -4    -5     T
     2267  0.2330000E+03  0.50000E+00    2     9317    -4    -5     T
     2269  0.2340000E+03  0.50000E+00    2     9321    -4    -5     T
     2271  0.2350000E+03  0.50000E+00    2     9325    -4    -5     T
     2273  0.2360000E+03  0.50000E+00    2     9329    -4    -5     T
     2275  0.2370000E+03  0.50000E+00    2     9333    -4    -5     T
     2277  0.2380000E+03  0.50000E+00    2     9337    -4    -5     T
     2279  0.2390000E+03  0.50000E+00    2     9341    -4    -5     T
     2281  0.2400000E+03  0.50000E+00    2     9345    -4    -5     T
     2283  0.2410000E+03  0.50000E+00    2     9349    -4    -5     T
     2285  0.2420000E+03  0.50000E+00    2     9353    -4    -5     T
     2287  0.2430000E+03  0.50000E+00    2     9357    -4    -5     T
     2289  0.2440000E+03  0.50000E+00    2     9361    -4    -5     T
     2291  0.2450000E+03  0.50000E+00    5     9372    -4    -5     T
