 ******* Program HYDRUS
 ******* 
 None                                                                    
 Date:  16. 1.    Time:  15: 8:27
 Units: L = mm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
     2070  0.2150000E+03  0.50000E+00    3     8208    -4    -5     T
     2072  0.2160000E+03  0.50000E+00    2     8213    -4    -5     T
     2074  0.2170000E+03  0.50000E+00    2     8217    -4    -5     T
     2076  0.2180000E+03  0.50000E+00    2     8221    -4    -5     T
     2078  0.2190000E+03  0.50000E+00    2     8225    -4    -5     T
     2080  0.2200000E+03  0.50000E+00    2     8229    -4    -5     T
     2082  0.2210000E+03  0.50000E+00    2     8233    -4    -5     T
     2084  0.2220000E+03  0.50000E+00    2     8237    -4    -5     T
     2086  0.2230000E+03  0.50000E+00    2     8241    -4    -5     T
     2088  0.2240000E+03  0.50000E+00    2     8245    -4    -5     T
     2090  0.2250000E+03  0.50000E+00    2     8249    -4    -5     T
     2092  0.2260000E+03  0.50000E+00    2     8253    -4    -5     T
     2094  0.2270000E+03  0.50000E+00    2     8257    -4    -5     T
     2096  0.2280000E+03  0.50000E+00    2     8261    -4    -5     T
     2098  0.2290000E+03  0.50000E+00    2     8265    -4    -5     T
     2100  0.2300000E+03  0.50000E+00    2     8269    -4    -5     T
     2102  0.2310000E+03  0.50000E+00    2     8273    -4    -5     T
     2104  0.2320000E+03  0.50000E+00    2     8277    -4    -5     T
     2106  0.2330000E+03  0.50000E+00    2     8281    -4    -5     T
     2108  0.2340000E+03  0.50000E+00    2     8285    -4    -5     T
     2110  0.2350000E+03  0.50000E+00    2     8289    -4    -5     T
     2112  0.2360000E+03  0.50000E+00    2     8293    -4    -5     T
     2114  0.2370000E+03  0.50000E+00    2     8297    -4    -5     T
     2116  0.2380000E+03  0.50000E+00    2     8301    -4    -5     T
     2118  0.2390000E+03  0.50000E+00    2     8305    -4    -5     T
     2120  0.2400000E+03  0.50000E+00    2     8309    -4    -5     T
     2122  0.2410000E+03  0.50000E+00    2     8313    -4    -5     T
     2124  0.2420000E+03  0.50000E+00    2     8317    -4    -5     T
     2126  0.2430000E+03  0.50000E+00    2     8321    -4    -5     T
     2128  0.2440000E+03  0.50000E+00    2     8325    -4    -5     T
     2130  0.2450000E+03  0.50000E+00    5     8336    -4    -5     T
     2132  0.2460000E+03  0.50000E+00    3     8343    -4    -5     T
     2134  0.2470000E+03  0.50000E+00    2     8347    -4    -5     T
     2136  0.2480000E+03  0.50000E+00    2     8351    -4    -5     T
     2138  0.2490000E+03  0.50000E+00    2     8355    -4    -5     T
     2140  0.2500000E+03  0.50000E+00    2     8359    -4    -5     T
     2142  0.2510000E+03  0.50000E+00    2     8363    -4    -5     T
     2144  0.2520000E+03  0.50000E+00    2     8367    -4    -5     T
     2146  0.2530000E+03  0.50000E+00    2     8371    -4    -5     T
     2148  0.2540000E+03  0.50000E+00    2     8375    -4    -5     T
     2150  0.2550000E+03  0.50000E+00    2     8379    -4    -5     T
     2152  0.2560000E+03  0.50000E+00    2     8383    -4    -5     T
     2154  0.2570000E+03  0.50000E+00    2     8387    -4    -5     T
     2156  0.2580000E+03  0.50000E+00    2     8391    -4    -5     T
     2158  0.2590000E+03  0.50000E+00    2     8395    -4    -5     T
     2160  0.2600000E+03  0.50000E+00    2     8399    -4    -5     T
     2162  0.2610000E+03  0.50000E+00    2     8403    -4    -5     T
     2164  0.2620000E+03  0.50000E+00    2     8407    -4    -5     T
     2166  0.2630000E+03  0.50000E+00    2     8411    -4    -5     T
     2168  0.2640000E+03  0.50000E+00    2     8415    -4    -5     T
     2170  0.2650000E+03  0.50000E+00    2     8419    -4    -5     T
     2172  0.2660000E+03  0.50000E+00    2     8423    -4    -5     T
     2174  0.2670000E+03  0.50000E+00    2     8427    -4    -5     T
     2176  0.2680000E+03  0.50000E+00    2     8431    -4    -5     T
     2178  0.2690000E+03  0.50000E+00    2     8435    -4    -5     T
     2180  0.2700000E+03  0.50000E+00    2     8439    -4    -5     T
     2182  0.2710000E+03  0.50000E+00    2     8443    -4    -5     T
     2184  0.2720000E+03  0.50000E+00    2     8447    -4    -5     T
     2186  0.2730000E+03  0.50000E+00    2     8451    -4    -5     T
     2188  0.2740000E+03  0.50000E+00    2     8458    -4    -5     T
     2194  0.2750000E+03  0.18750E+00    2     8494     4    -5     T
     2198  0.2760000E+03  0.26667E+00    2     8502     4    -5     T
     2200  0.2770000E+03  0.50000E+00    2     8506     4    -5     T
     2202  0.2780000E+03  0.50000E+00    2     8510     4    -5     T
     2204  0.2790000E+03  0.50000E+00    2     8514     4    -5     T
     2206  0.2800000E+03  0.50000E+00    2     8518     4    -5     T
     2208  0.2810000E+03  0.50000E+00    2     8522     4    -5     T
