,thetar,thetas,alpha,n,ksat,l,thetar_macro,thetas_macro,alpha_macro,n_macro,ksat_macro,l_macro,w,beta,gamma,a,ka,nse
109,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.03565184829548181,0.5380270166202583,0.40224324699734626,1.9434507617165981,420.98743323867507,0.5,0.212639233879625,15.389544564460794,0.4,0.8911522669030976,5.0051514737249185,-1099.3228090266678
110,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.04909014971875067,0.6418331906657244,0.26056541210120265,6.542928946334897,491.6053872801155,0.5,0.17740723508847328,13.108802183494955,0.4,6.4140446552870705,9.210106591953275,-1099.3228090266678
111,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.056090331810930705,0.7472070665059924,0.6967756390927793,5.073288435665149,108.2182221307368,0.5,0.0018445086746290112,11.36519341555056,0.4,7.414169172870089,0.7327292378842998,-1099.3228090266678
112,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.08884645245572612,0.42500127546067845,0.7607165985661923,6.559090663501021,548.0269862950455,0.5,0.20516541496939802,5.299075214102813,0.4,7.7091528321537295,7.034757018908415,-1099.3228090266678
113,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.03643155428583063,0.2020445556412146,0.42297912079445055,2.958303101986105,79.20608861959599,0.5,0.19020906956372183,19.990514779229446,0.4,0.25177082008414287,4.387170872119831,-1099.3228090266678
114,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.05002927365514416,0.7224896822242965,0.5881517123908955,3.536058086489219,788.2923073848979,0.5,0.059811507450446076,7.49898651869745,0.4,2.789592070596357,8.94887942531687,-1099.3228090266678
115,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.02357599596064024,0.43757356046920143,0.6697328239520773,3.856979866024137,152.32085367103502,0.5,0.18964734085733767,18.044231150114623,0.4,5.264207215649743,2.348034650952346,-1099.3228090266678
116,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.03377695131727078,0.6096621106450293,0.5189661316923652,2.2300009488361585,133.29082002940328,0.5,0.14220726268998127,7.32486420395723,0.4,5.365164150116519,7.520587136432606,-1099.3228090266678
117,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.07148985252868797,0.7189218311156871,0.4477427949711291,3.3194103870075935,479.78064246526293,0.5,0.20584899133294604,11.088624236112187,0.4,0.6553172152033825,7.616504896920082,-1099.3228090266678
118,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.05839497130372981,0.466592382350873,0.5771203652748356,4.118920758101025,257.590785575713,0.5,0.12542324461206647,11.111290319610816,0.4,6.388997495875818,2.427335417669589,-1099.3228090266678
119,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.009666615826556778,0.5810001234604005,0.5056674182751865,2.937083105540806,695.0492012305117,0.5,0.03317295868229065,4.203224326145944,0.4,7.466382977641996,5.968344911770847,-1099.3228090266678
120,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.020204798518533414,0.44788469722124935,0.4642009327146674,6.039710150030687,853.6259963947324,0.5,0.15180531568458433,5.729249452546234,0.4,4.478683834333985,8.160752057555067,-1099.3228090266678
121,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.0008962156639775944,0.33206298928614253,0.6716038984741025,6.881403276205986,797.0715075864795,0.5,0.0491804908285222,1.248966533551703,0.4,0.3368518206563963,7.117391655289421,-1099.3228090266678
122,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.06243100555729722,0.6810152023628273,0.7340325307452022,4.318006500984646,763.713555972517,0.5,0.01998022402888002,12.358528911330932,0.4,0.7574546885510407,4.9089484545626005,-1099.3228090266678
123,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.03495106128295578,0.3459477380973084,0.7584416612466172,1.4068507102979293,388.47485906249597,0.5,0.09397126021885681,13.273002432136483,0.4,6.794746566688134,6.694209848077091,-1099.3228090266678
124,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.0801267987451802,0.21807721961114698,0.7237197453314359,5.694846551138759,594.4249002660717,0.5,0.11269960167022976,19.13862259146219,0.4,2.7578403132448437,2.527057340252956,-1099.3228090266678
125,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.05587733081706486,0.3193169151537703,0.4653649689327661,4.520044124167998,376.9081531008052,0.5,0.09002368164198292,18.697463636565697,0.4,1.6121066864450369,2.042208474713328,-1099.3228090266678
126,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.05003638786797407,0.20322751140930395,0.49028894887060664,3.4556976568310454,209.00148966418038,0.5,0.19203274941415263,5.696881863632805,0.4,8.029075590137346,2.67427454415103,-1099.3228090266678
127,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.058023991263024016,0.3486472660599749,0.17362574468949513,4.70020170034374,466.04098531752766,0.5,0.1186845115484782,9.93706660251421,0.4,9.896240033262615,6.250226558213752,-1099.3228090266678
128,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.026279281229018913,0.39461336920006107,0.16084243549978858,2.9722657858556882,90.2118404815847,0.5,0.18205779615032666,18.381272967105723,0.4,9.231298938457538,3.6625456315638147,-1099.3228090266678
129,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.09113307664472046,0.21309110942753234,0.4296833162987247,6.020571340533717,563.3008763711226,0.5,0.02345216168304664,9.275908152851635,0.4,4.5286721183684735,0.7870376773487616,-1099.3228090266678
130,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.06427673642769388,0.3209708080340498,0.28908012714989356,5.968756848964669,818.5040021533399,0.5,0.18635689494981247,9.62563769781834,0.4,7.8800423416519,2.9768251374131074,-1099.3228090266678
131,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.03050101571304007,0.2683898283780539,0.2648678160566834,2.831846078983506,842.7726653833288,0.5,0.04581749111676309,10.936303928253299,0.4,3.7075671911005523,9.941027963689182,-1099.3228090266678
132,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.04651490802564397,0.31874104396654257,0.2220761762886466,6.962546550494703,803.4138426874458,0.5,0.08246589878360693,7.303301380295034,0.4,6.392977949308355,2.153043504536577,-1099.3228090266678
133,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.0200202699974523,0.7706359619245604,0.3870257478817256,3.034873542491505,300.9774951793528,0.5,0.20826710167974516,6.717080314677046,0.4,2.480981788351701,9.695232430812524,-1099.3228090266678
134,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.029830253163122756,0.6341620765872804,0.2847017323216532,6.3401968581373485,312.1118769879769,0.5,0.05710073708309268,19.680543859866663,0.4,5.613981813185637,1.5508912474775365,-1099.3228090266678
135,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.07979451451653571,0.29406387340033624,0.2798615009793585,2.825933409626046,471.5372578309709,0.5,0.1973156472535398,17.714742039037333,0.4,5.50798789534595,2.4896914827411765,-1099.3228090266678
136,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.034532508230472485,0.5186951633055775,0.7779172909217367,2.146576099974452,729.1224808829423,0.5,0.0981101411084411,1.6937789955512024,0.4,2.973366239637765,6.6305631200640915,-1099.3228090266678
137,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.024355963190752786,0.24996504713194864,0.7952435841548057,1.276150470074804,721.5149548452483,0.5,0.22393070736188894,12.119896702243091,0.4,2.2165282301618365,5.364235894706538,-1099.3228090266678
138,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.001354179478129095,0.5632718893044055,0.16039099747253857,3.994389209604326,182.96607327925494,0.5,0.08708477316352363,6.223088207588035,0.4,4.5487354877528015,1.5848462531899403,-1099.3228090266678
139,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.012921686993656705,0.44142050441267167,0.6781826339431473,3.7429621340589847,810.6564973834206,0.5,0.1925372896096667,19.703195213497935,0.4,0.7292605213401641,1.7440595918775847,-1099.3228090266678
140,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.05892649306612441,0.2951705986264643,0.2629472922513042,3.932939555670271,323.30689842243737,0.5,0.010082323878896514,6.941736176695582,0.4,8.883509348604807,9.818794119298452,-1099.3228090266678
141,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.0033502119114303965,0.46421382157337465,0.21550104649540058,5.4705362372930715,572.8202353348199,0.5,0.02598446774048791,4.530974813597002,0.4,0.8615386753801515,2.291133479195453,-1099.3228090266678
142,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.07655987616010364,0.3006368480333373,0.03752309715646294,5.024498774765367,493.7415618094558,0.5,0.21905851526607706,15.089732782137608,0.4,3.8689615581055365,2.582795880282272,-1099.3228090266678
143,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.09350233073008841,0.6311416240195178,0.5906578350737781,5.017707743959141,950.5693978827095,0.5,0.0716166262737027,8.25951261596244,0.4,9.504852511778184,4.465320027539559,-1099.3228090266678
144,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.0016307085593459088,0.610399756259767,0.7180806702651475,4.192295925089515,139.25598952511442,0.5,0.0018658197847965833,2.3822443863662786,0.4,8.435400287265999,5.329425866891789,-1099.3228090266678
145,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.031564155160797795,0.6949941447716321,0.16339669575527907,5.459348557225767,325.13943859694564,0.5,0.16671051938005946,10.385726949565711,0.4,0.7504233156810202,7.558751791801447,-1099.3228090266678
146,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.08819366585529707,0.5359261511803466,0.1873912390079264,4.996604583913603,237.88804075064942,0.5,0.13510782542229868,12.008350181996617,0.4,5.64009046109987,8.254884915217664,-1099.3228090266678
147,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.033293383644651654,0.20527599310189532,0.4089930882644301,1.542518468632796,46.60133312035067,0.5,0.2216117249130867,3.0825113339722225,0.4,6.6499618865526955,8.181484166643129,-1099.3228090266678
148,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.09082326611589635,0.5773445185104648,0.19030118767705745,4.3679470634278434,577.3014560713237,0.5,0.16027397477755542,4.567409026875605,0.4,1.6706637433430231,7.943313220505706,-1099.3228090266678
149,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.09496619783191187,0.334201719386529,0.3479683330156418,4.011389390616413,292.20159811801153,0.5,0.21834069325172428,12.162962502008378,0.4,9.32723381291542,9.156761117421762,-1099.3228090266678
150,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.05387657424789143,0.7380741351688365,0.5120446245872347,4.554546916223417,382.33791652701933,0.5,0.055649867357382365,14.895449474297584,0.4,4.243376455881318,4.290979209874323,-1099.3228090266678
151,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.09129086853456159,0.27390096068998104,0.4331219860431589,3.5905249883525947,623.8395908703733,0.5,0.028003874539117957,19.58590672534596,0.4,2.355193747067282,8.588730028702043,-1099.3228090266678
152,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.07880764956442567,0.6847728629123251,0.1030779637244243,3.168367607985333,921.7561824606992,0.5,0.20434180417787784,17.295599640937866,0.4,6.556458186439432,4.882543300530298,-1099.3228090266678
153,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.07230485126905345,0.7079383442996987,0.6629984719746281,6.790735246670119,628.4914330305729,0.5,0.2389036588828738,1.2253394217590972,0.4,8.85257473582281,2.3254532075057277,-1099.3228090266678
154,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.07827831449239273,0.5629973390394205,0.39926943240123236,5.623630944561975,309.2854235267392,0.5,0.1800313830987767,3.8999581810071104,0.4,1.8673947059022968,4.051138462236026,-1099.3228090266678
155,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.0360229204646116,0.6397822672100757,0.29096367898589326,4.163719327877464,783.9773760885948,0.5,0.219594021345375,5.827536675586081,0.4,3.897119646676303,6.036398878500787,-1099.3228090266678
156,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.040381570856824776,0.5941979979811338,0.7549602450648802,2.166249458131567,773.5847169691202,0.5,0.03896699773338693,14.52303944642844,0.4,8.33581315548187,8.681503951188569,-1099.3228090266678
157,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.03263656564148196,0.26608572993386403,0.7133533312937608,1.1865856306209104,213.90090476962075,0.5,0.15009289000462994,10.322116368739591,0.4,8.401471703838345,0.8661891982378858,-1099.3228090266678
158,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.019451240346376127,0.45765943769751394,0.3104465159714033,1.2153498963979177,680.285065091436,0.5,0.053431470759618,19.516786153637153,0.4,5.147639698298855,1.9171354807330985,-1099.3228090266678
159,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.008868879106703975,0.3615084992169758,0.6890154040065599,1.887974177796398,776.5899439413787,0.5,0.005418270756930739,18.591473071314695,0.4,3.4689835652944523,5.1524547210705895,-1099.3228090266678
160,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.08502584180888775,0.42833498910586765,0.3122587930113403,5.754882996386869,275.4120380299207,0.5,0.20076334642617846,11.89494670595098,0.4,0.9512394576443981,2.8555431472511157,-1099.3228090266678
161,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.07787657272473975,0.5403687065838263,0.33847212370226376,5.531571554287777,77.9107813424478,0.5,0.20680666292278163,17.189479480876994,0.4,6.811839392844104,5.298777488383379,-1099.3228090266678
162,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.09980790651966095,0.7899711128114462,0.5070268576467181,2.874192076584036,125.80817436945948,0.5,0.13361594121282622,8.238638179473906,0.4,2.287113369949541,7.901484925883243,-1099.3228090266678
163,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.040511134606066417,0.7145781846213877,0.6941003958709367,2.9909569697044702,441.83701695283116,0.5,0.24039984649397217,14.174561434110633,0.4,4.036623890331754,3.7794193123965876,-1099.3228090266678
164,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.07348703454555211,0.2826511490138519,0.5543520255649628,6.915660951633887,926.8082405573191,0.5,0.014309180966946694,8.089782472387137,0.4,6.334750604637392,5.639359139042135,-1099.3228090266678
165,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.09787425729705607,0.22187785346525263,0.25155119272656074,6.056346665503464,407.32057046271626,0.5,0.23515890331584358,10.275607416363494,0.4,4.362242018135328,8.986067191091678,-1099.3228090266678
166,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.09439666682124197,0.2531145919318225,0.6163570451644559,1.3810373941463316,748.581543432751,0.5,0.024058204789108514,18.918718957296374,0.4,5.77744483162029,7.988570489349863,-1099.3228090266678
167,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.017085086485657604,0.4892378194817837,0.3434552337520592,3.2661795665527436,218.740240012903,0.5,0.10208680832257787,3.5166172430273295,0.4,2.395986726868124,6.502825197920126,-1099.3228090266678
168,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.06521028774165599,0.27859970961073555,0.156943116499498,4.854647133279843,381.06154696315247,0.5,0.1008183868568852,4.932681307103932,0.4,8.945498510076762,1.7822361254237211,-1099.3228090266678
169,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.02824445943645911,0.6484439363945889,0.7521180539709207,5.237511367953349,900.0514034030392,0.5,0.2100956085239773,2.0195831210853408,0.4,4.733852402393942,2.447792933977131,-1099.3228090266678
170,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.09393302827509123,0.4998223780358788,0.08494041357187061,4.941413597639593,413.57264380314024,0.5,0.11714043221558795,8.143386145068208,0.4,6.951802201003808,6.20530001295805,-1099.3228090266678
171,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.0182257760566645,0.7519841355119539,0.4975489185672215,5.291134419142746,612.1828124296275,0.5,0.0561716997263213,8.849273961632193,0.4,7.177607679582794,1.2217117174587846,-1099.3228090266678
172,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.06740164379914365,0.7631567646281723,0.5411447592422174,1.8519073801301116,720.3933600770432,0.5,0.026923839509267862,1.3988081810807897,0.4,0.17074852310222502,9.605203205317974,-1099.3228090266678
173,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.002207475285040811,0.568324361936618,0.6578457417724786,2.804781208179598,390.74493464187395,0.5,0.23480435194257535,12.954383479743118,0.4,7.929875321562225,8.230973147179563,-1099.3228090266678
174,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.016002087479773996,0.43618812995870015,0.4091085316584137,3.1221886408398136,525.6351414442718,0.5,0.05296486429547009,19.11078807994067,0.4,7.689298878731014,5.381553589567916,-1099.3228090266678
175,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.012614028509377975,0.4591071273206631,0.27787391237876863,2.1109591201921116,772.1976802428545,0.5,0.07251660984666979,11.212833022526672,0.4,9.779993866301092,1.055697380199707,-1099.3228090266678
176,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.0752139930914774,0.6746028529903151,0.47125195146859156,3.6679386161844008,122.56523182281153,0.5,0.16738340604077584,10.622912675828427,0.4,4.156451811422964,0.2192093417247102,-1099.3228090266678
177,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.08755802130070577,0.35533715902844465,0.4041228214541333,3.844748712885452,677.275057357284,0.5,0.22657480093164803,5.578352227802233,0.4,5.547304012579097,4.098601688104958,-1099.3228090266678
178,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.004297207317860443,0.2433778408054983,0.791709103153027,6.940155640907358,284.09142836877425,0.5,0.17084936253650954,3.879667283836848,0.4,9.215589937772368,5.44968637673785,-1099.3228090266678
179,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.06698684475723493,0.30494572641831597,0.05267999551255868,2.7383493490851647,5.5010711042500695,0.5,0.11805934488341067,3.1948414847368523,0.4,8.712361694630923,9.091875711511348,-1099.3228090266678
180,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.09952025483666181,0.23437692410914623,0.1012095742949941,3.9695725435536025,808.5731048508827,0.5,0.12385800506065646,17.944870061255024,0.4,9.35304040006361,8.969097335995178,-1099.3228090266678
181,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.04253355005893228,0.7034527903716288,0.4872554028085094,1.2863723702189047,743.5134448596942,0.5,0.21615267489959478,18.09615033604448,0.4,9.550160565800248,9.328669154794584,-1099.3228090266678
182,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.0064362828843484736,0.5969538150340229,0.6475127520591567,4.713081900053054,841.3449476901997,0.5,0.02432293382805036,4.04584231121584,0.4,6.509441792687439,8.438229818985484,-1099.3228090266678
183,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.0748101284510128,0.5712965640769088,0.5586841052146277,6.186288279853457,629.5508803779013,0.5,0.22103231904183337,18.595329311193613,0.4,3.80800808257401,0.5074655214779128,-1099.3228090266678
184,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.06845983918931588,0.7823157513118364,0.3347635479695083,2.437292915115911,780.0279502515859,0.5,0.24415065158592972,1.9332145079273488,0.4,8.655957135097646,6.059019003738549,-1099.3228090266678
185,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.09966118435305672,0.22792796801294823,0.5962548520997104,1.064431541852922,331.2544413678347,0.5,0.11336440141471722,9.671150998428383,0.4,9.146523849254546,4.302992454784369,-1099.3228090266678
186,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.059659459656267226,0.5217548444296285,0.6790333755344871,3.3050175100259658,795.6859264785421,0.5,0.1731385579725896,7.948059398265938,0.4,6.481750018023231,3.0477962819593816,-1099.3228090266678
187,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.03093189693514179,0.20971778572859265,0.5741889168880482,3.350111586272968,524.9644352093713,0.5,0.10850520937660209,16.070676076785638,0.4,4.8497352295613805,4.422213825187758,-1099.3228090266678
188,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.045890440384352985,0.27762431922098474,0.5288409915046838,4.968839582764863,427.6996936844283,0.5,0.20625784652724133,13.519811874019217,0.4,7.927807070458089,9.26211533889418,-1099.3228090266678
189,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.023390689809988065,0.36013498005569,0.38655272000639734,3.1091332125293043,884.1724369705225,0.5,0.03495647225321524,2.339566856688727,0.4,1.7426621963296605,6.763670862184803,-1099.3228090266678
190,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.06560652854017004,0.462741340886425,0.6217167770882425,4.906979969635196,819.8512866074717,0.5,0.1374164586231578,6.6879082788288065,0.4,7.560653098236774,1.0230115125084802,-1099.3228090266678
191,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.015448123383347567,0.4305177446522521,0.2344791065656781,4.33499583927913,197.91708077849225,0.5,0.12177549794044489,1.5908874474221402,0.4,6.281744234636279,4.165691988750198,-1099.3228090266678
192,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.03906118765076076,0.35691152734086384,0.41960877528917834,1.763179827444807,196.18296060730705,0.5,0.03336575898858602,13.861614984485502,0.4,5.155168410822518,6.708869119742211,-1099.3228090266678
193,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.0834166972465599,0.24545143701401204,0.07173230159759991,6.27502242796922,759.3511947842555,0.5,0.1225481482972228,6.835278637591542,0.4,3.5695770645639304,8.666826843804673,-1099.3228090266678
194,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.03912852604333829,0.2255683001947831,0.31971217887141584,4.620336260430278,22.88325216644648,0.5,0.19296626442792367,15.540874222407277,0.4,8.196494112519998,6.446350070805808,-1099.3228090266678
195,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.01719159901260208,0.678160913166219,0.04176243644059942,6.1696642985755625,805.1237852819312,0.5,0.005321146359452678,16.536532948373416,0.4,1.505381886094036,1.8151176500422326,-1099.3228090266678
196,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.023972486833925798,0.7404051411417696,0.7078507343383523,4.9386727427416695,690.5584456642963,0.5,0.2498552687064985,10.548522264210156,0.4,6.010980550470252,2.478179411508023,-1099.3228090266678
197,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.0764511431267756,0.2581558750312721,0.5802173865320318,2.484138071378247,990.0086308683073,0.5,0.13450107719008447,15.49571522874591,0.4,7.639390186819158,8.505393983440028,-1099.3228090266678
198,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.021306651332640654,0.2852299976898197,0.11744314603760567,2.0239818548400006,991.331455003145,0.5,0.09091675342106792,15.039482517080401,0.4,3.1218902594810554,3.3881596554941376,-1099.3228090266678
199,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.05235791411287365,0.3040447974877105,0.6802052148861596,5.870960854802033,908.5711399079719,0.5,0.12497424087580603,18.33103101016714,0.4,6.6306041055871185,5.307315568051514,-1099.3228090266678
200,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.037659804153136064,0.35018772015312644,0.4692108721595368,1.4220276465035075,268.4453694506067,0.5,0.06560980854037622,13.166669435193688,0.4,2.178029861197274,9.137827229744484,-1099.3228090266678
201,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.006167246716812314,0.2244127964608356,0.14390500343508186,3.1488385382472286,709.3005634817713,0.5,0.09139052008642687,1.4844078361700561,0.4,2.769749164541053,7.016871286544563,-1099.3228090266678
202,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.06912463352321258,0.6464601116413118,0.46077815192055044,6.865521165038859,368.05988385781717,0.5,0.20292989883515497,19.24430238469747,0.4,5.7421503579293836,6.329131934447402,-1099.3228090266678
203,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.06763396155854176,0.5077532559781418,0.7893064722812615,1.4857036050684909,738.8877841733638,0.5,0.09652140291628789,6.874444898611128,0.4,4.871072319498621,6.97204000030682,-1099.3228090266678
204,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.035784190572952596,0.3375645364399744,0.6685016506894205,4.761676834579934,439.8468883322267,0.5,0.12604243464468098,6.11713475186113,0.4,2.5600676677416394,0.3304184835706464,-1099.3228090266678
205,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.07999143284718004,0.4697698304654982,0.45561266326491084,4.802505061491785,620.3766382614963,0.5,0.19787342645704326,5.251766514795685,0.4,4.890056010755591,7.294784905169659,-1099.3228090266678
206,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.036589058460152056,0.7800948388400875,0.35609271224483485,6.368323908364484,910.7179301145853,0.5,0.08171701972935819,8.532605658283742,0.4,6.903759959402345,5.715727503192247,-1099.3228090266678
207,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.07924564028121353,0.6577726119397937,0.4057242981967753,2.3971136701617173,99.05197236347152,0.5,0.24303385694322713,14.599283657411943,0.4,3.8563219555934283,7.404024329599278,-1099.3228090266678
208,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.014757980562468253,0.3334030336477218,0.5491344798207113,4.155532161740249,937.3949920176527,0.5,0.06633871205293487,5.462137972684484,0.4,1.8123189402040931,4.131189787370171,-1099.3228090266678
209,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.05449812043878445,0.30006099842171136,0.5159399753877526,4.271429074800551,173.75991573497777,0.5,0.1782547446712133,2.6803290051347886,0.4,1.0684645016909875,4.550700114844773,-1099.3228090266678
210,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.0758750215676069,0.6739562020396557,0.010492038942261112,6.835582717044894,700.2173231617365,0.5,0.020572134293944198,12.205306453297318,0.4,1.6829704134548173,5.827491168691175,-1099.3228090266678
211,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.04979101410376599,0.6005734922241313,0.1685437949930116,2.6191493833705,724.9303419513991,0.5,0.2306968492896856,11.677829768674048,0.4,0.7017408794995765,2.0002487592686875,-1099.3228090266678
212,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.05369498010671023,0.7625143630990621,0.0074693628873191715,4.043522996575725,248.9316696054151,0.5,0.11174716807587685,13.017841941272067,0.4,8.750526563665908,7.573855199214918,-1099.3228090266678
213,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.05865563410146389,0.6670277997699008,0.26570899715862156,3.4312372988882096,190.82619176827234,0.5,0.12125437262614129,9.085842604263274,0.4,2.0477496916069344,3.2171984385429044,-1099.3228090266678
214,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.06276389228337784,0.4748997415635077,0.6310367860357917,5.281253021379268,252.11319352347417,0.5,0.05025740868496167,6.455184032861075,0.4,7.548201047434588,7.841973297542077,-1099.3228090266678
215,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.08034715865412802,0.32955190133693507,0.09619873271171861,3.0933877639403464,552.8345694247153,0.5,0.1577546059167378,10.037459074421236,0.4,7.728434839099663,4.758043640070684,-1099.3228090266678
216,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.018132269858714502,0.5341877054980124,0.35792631277794873,6.093066374127217,754.1704238929264,0.5,0.16411775121263159,4.7259830296947225,0.4,7.392575270965528,6.915898194828705,-1099.3228090266678
217,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.011700254274827017,0.35145490068384044,0.006293701988492358,1.9058822531142376,248.22659908721005,0.5,0.14972331563303626,8.566907183354521,0.4,5.880072245797636,3.610837906238331,-8.242358991464005
218,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.09234067771103567,0.6272459308677103,0.6506861317319236,6.089273457753857,489.77146748328556,0.5,0.23400918606382562,4.0008091906995755,0.4,2.1679013253510413,0.10990030689181672,-1099.3228090266678
219,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.059562915339098084,0.6694631612018165,0.1795842128712613,3.558020981644403,941.5320446488395,0.5,0.1273177810269491,5.897926147543986,0.4,4.172526216333014,6.755378682509331,-1099.3228090266678
