,Date,Precip,ET_cm,MinTemp,MaxTemp,AvgTemp,rTop,rRoot,vTop,vRoot,vBot,sum(rTop),sum(rRoot),sum(vTop),sum(vRoot),sum(vBot),hTop,hRoot,hBot,RunOff,sum(RunOff),Volume,sum(Infil),sum(Evap),Cum(WTrans),h3,theta3,temp3,h7,theta7,temp7,h12,theta12,temp12,h22,theta22,temp22,h32,theta32,temp32,h47,theta47,temp47,h72,theta72,temp72,h92,theta92,temp92,h112,theta112,temp112
21,2023-01-22,0.0,0.07874,-3.65,2.35,-0.75,0.07874,0.0,0.07874,0.0,-0.15117,2.2809,0.0,2.2809,0.0,-10.157,-302.06,-115.91,-82.225,0.0,0.0,52.144,0.0,2.2809,0.0,-273.85,0.2706,20.0,-230.73,0.2826,20.0,-196.63,0.2942,20.0,-158.63,0.3104,20.0,-137.57,0.3212,20.0,-118.51,0.332,20.0,-100.45,0.3443,20.0,-92.06,0.3557,20.0,-86.8,0.3837,20.0
22,2023-01-23,0.0,0.0889,-6.85,0.225,-3.28854166666667,0.0889,0.0,0.0889,0.0,-0.14398,2.3698,0.0,2.3698,0.0,-10.302,-307.98,-118.77,-84.275,0.0,0.0,51.909,0.0,2.3698,0.0,-277.2,0.2698,20.0,-235.04,0.2812,20.0,-201.99,0.2924,20.0,-163.46,0.3082,20.0,-141.42,0.3191,20.0,-121.55,0.3301,20.0,-102.84,0.3427,20.0,-94.24,0.354,20.0,-88.93,0.3826,20.0
23,2023-01-24,0.0,0.08382,-4.75,1.95,-1.86666666666667,0.08382,0.0,0.08382,0.0,-0.13696,2.4536,0.0,2.4536,0.0,-10.441,-311.38,-121.54,-86.28,0.0,0.0,51.687,0.0,2.4536,0.0,-281.14,0.2687,20.0,-239.66,0.2796,20.0,-206.73,0.2908,20.0,-167.76,0.3064,20.0,-145.09,0.3171,20.0,-124.54,0.3284,20.0,-105.2,0.3411,20.0,-96.36,0.3525,20.0,-91.01,0.3814,20.0
24,2023-01-25,0.0,0.06096,-5.5,2.5,-1.25833333333333,0.06096,0.0,0.06096,0.0,-0.13011,2.5146,0.0,2.5146,0.0,-10.573,-296.16,-123.82,-88.234,0.0,0.0,51.494,0.0,2.5146,0.0,-275.13,0.2703,20.0,-240.66,0.2793,20.0,-210.07,0.2896,20.0,-171.56,0.3047,20.0,-148.57,0.3152,20.0,-127.45,0.3268,20.0,-107.54,0.3395,20.0,-98.47,0.3512,20.0,-93.02,0.3804,20.0
25,2023-01-26,0.0,0.1524,0.9,9.6,4.30729166666667,0.1524,0.0,0.1524,0.0,-0.12347,2.667,0.0,2.667,0.0,-10.698,-421.17,-128.17,-90.135,0.0,0.0,51.217,0.0,2.667,0.0,-331.42,0.2574,20.0,-258.65,0.2745,20.0,-217.28,0.2872,20.0,-175.47,0.303,20.0,-151.95,0.3133,20.0,-130.25,0.3253,20.0,-109.83,0.3379,20.0,-100.55,0.3498,20.0,-94.96,0.3793,20.0
26,2023-01-27,0.0612,0.04572,-7.375,2.725,-0.671875,0.04572,0.0,0.04572,0.0,-0.11705,2.7127,0.0,2.7127,0.0,-10.817,-327.5,-130.0,-91.969,0.0,0.0,51.052,0.0,2.7127,0.0,-303.39,0.263,20.0,-260.81,0.274,20.0,-222.87,0.2853,20.0,-179.63,0.3012,20.0,-155.37,0.3118,20.0,-132.98,0.3238,20.0,-112.09,0.3364,20.0,-102.6,0.3485,20.0,-96.83,0.3784,20.0
27,2023-01-28,0.0,0.03429,-26.525,-10.1,-16.7625,0.03429,0.0,0.03429,0.0,-0.11089,2.747,0.0,2.747,0.0,-10.929,-300.04,-131.59,-93.725,0.0,0.0,50.906,0.0,2.747,0.0,-285.32,0.2677,20.0,-255.82,0.2753,20.0,-224.36,0.2848,20.0,-183.13,0.2996,20.0,-158.61,0.3104,20.0,-135.65,0.3223,20.0,-114.3,0.3349,20.0,-104.61,0.3472,20.0,-98.68,0.3776,20.0
28,2023-01-29,0.0,0.02286,-26.575,-13.4,-20.9833333333333,0.02286,0.0,0.02286,0.0,-0.10505,2.7699,0.0,2.7699,0.0,-11.036,-279.26,-132.96,-95.395,0.0,0.0,50.776,0.0,2.7699,0.0,-270.0,0.2717,20.0,-248.94,0.277,20.0,-223.63,0.285,20.0,-185.78,0.2985,20.0,-161.54,0.3091,20.0,-138.23,0.3209,20.0,-116.48,0.3334,20.0,-106.59,0.346,20.0,-100.53,0.3767,20.0
29,2023-01-30,0.0,0.05588,-17.725,-10.475,-13.7489583333333,0.05588,0.0,0.05588,0.0,-0.10174,2.8257,0.0,2.8258,0.0,-11.138,-296.57,-135.09,-97.207,0.0,0.0,50.618,0.0,2.8258,0.0,-277.94,0.2695,20.0,-250.25,0.2767,20.0,-224.21,0.2849,20.0,-187.94,0.2975,20.0,-164.15,0.3079,20.0,-140.7,0.3195,20.0,-118.61,0.332,20.0,-108.54,0.3447,20.0,-102.37,0.3759,20.0
30,2023-01-31,0.0,0.10414,-11.325,-2.0,-5.24375,0.10414,0.0,0.10414,0.0,-0.098626,2.9299,0.0,2.9299,0.0,-11.238,-361.71,-138.36,-98.97,0.0,0.0,50.414,0.0,2.9299,0.0,-313.42,0.2609,20.0,-263.21,0.2734,20.0,-228.95,0.2832,20.0,-190.44,0.2964,20.0,-166.58,0.3069,20.0,-143.07,0.3182,20.0,-120.7,0.3306,20.0,-110.46,0.3435,20.0,-104.2,0.3751,20.0
